OSM ID,Highway Type,Buffer Distance (km),Original Global Efficiency,New Global Efficiency,Change in Efficiency
51392261,trunk,60,0.000534743,0.00053413,-6.13E-07
813798921,primary,5,0.002047467,0.002045816,-1.65E-06
813798921,primary,10,0.001420804,0.001420076,-7.28E-07
813798921,primary,15,0.001204612,0.001204079,-5.33E-07
813798921,primary,20,0.001157838,0.001157543,-2.94E-07
813798921,primary,25,0.001318227,0.001318093,-1.34E-07
813798921,primary,30,0.001170019,0.001169941,-7.79E-08
813798921,primary,35,0.000922255,0.00092221,-4.43E-08
813798921,primary,40,0.000863816,0.000863797,-1.95E-08
813798921,primary,45,0.000713864,0.000713853,-1.14E-08
813798921,primary,50,0.000669749,0.00066974,-8.64E-09
813798921,primary,60,0.000549335,0.00054933,-5.07E-09
213795166,service,5,0.014585548,0.014455423,-0.000130125
213795166,service,10,0.002814699,0.00280663,-8.07E-06
213795166,service,15,0.001679086,0.001676211,-2.88E-06
213795166,service,20,0.001778892,0.001777792,-1.10E-06
213795166,service,25,0.001498929,0.001498466,-4.64E-07
213795166,service,30,0.000845016,0.000844879,-1.37E-07
213795166,service,35,0.000660421,0.000660352,-6.86E-08
213795166,service,40,0.000565394,0.000565342,-5.23E-08
213795166,service,45,0.00044141,0.000441377,-3.30E-08
213795166,service,50,0.000399446,0.000399421,-2.47E-08
213795166,service,60,0.000418951,0.000418941,-1.06E-08
26332247,primary_link,5,0.023647135,0.023443184,-0.00020395
26332247,primary_link,10,0.007346881,0.007325264,-2.16E-05
26332247,primary_link,15,0.004059543,0.004056004,-3.54E-06
26332247,primary_link,20,0.002657966,0.002657891,-7.51E-08
26332247,primary_link,25,0.002192835,0.002192803,-3.20E-08
26332247,primary_link,30,0.001613959,0.001613939,-1.99E-08
26332247,primary_link,35,0.001193756,0.001193744,-1.17E-08
26332247,primary_link,40,0.001053933,0.001053924,-8.60E-09
26332247,primary_link,45,0.000881511,0.000881505,-6.02E-09
26332247,primary_link,50,0.000779809,0.000779805,-3.97E-09
26332247,primary_link,60,0.000603075,0.000603073,-2.10E-09
294513395,tertiary,5,0.012092118,0.011640794,-0.000451324
294513395,tertiary,10,0.003491807,0.003487187,-4.62E-06
294513395,tertiary,15,0.001939377,0.001937925,-1.45E-06
294513395,tertiary,20,0.001296491,0.001295687,-8.05E-07
294513395,tertiary,25,0.001255649,0.001255161,-4.89E-07
294513395,tertiary,30,0.000760884,0.000760645,-2.40E-07
294513395,tertiary,35,0.000627784,0.000627635,-1.48E-07
294513395,tertiary,40,0.000599866,0.000599791,-7.54E-08
294513395,tertiary,45,0.00061603,0.000615979,-5.10E-08
294513395,tertiary,50,0.000529788,0.000529757,-3.19E-08
294513395,tertiary,60,0.000472019,0.000472003,-1.57E-08
51389700,trunk,5,0.005443728,0.005351943,-9.18E-05
51389700,trunk,10,0.003633104,0.00359966,-3.34E-05
51389700,trunk,15,0.003184657,0.003170453,-1.42E-05
51389700,trunk,20,0.002480377,0.002471747,-8.63E-06
51389700,trunk,25,0.002074968,0.002067122,-7.85E-06
51389700,trunk,30,0.001594931,0.001589769,-5.16E-06
51389700,trunk,35,0.00126777,0.001263846,-3.92E-06
51389700,trunk,40,0.001115573,0.001112815,-2.76E-06
51389700,trunk,45,0.000897372,0.000895564,-1.81E-06
51389700,trunk,50,0.000624396,0.000623318,-1.08E-06
51389700,trunk,60,0.000492747,0.000492137,-6.10E-07
26332219,primary_link,5,0.023940422,0.023484602,-0.00045582
26332219,primary_link,10,0.007317155,0.007264591,-5.26E-05
26332219,primary_link,15,0.004142737,0.004132357,-1.04E-05
26332219,primary_link,20,0.002674654,0.002674316,-3.39E-07
26332219,primary_link,25,0.002187753,0.0021876,-1.53E-07
26332219,primary_link,30,0.001606257,0.001606157,-1.00E-07
26332219,primary_link,35,0.001192692,0.001192629,-6.27E-08
26332219,primary_link,40,0.00104613,0.001046083,-4.75E-08
26332219,primary_link,45,0.000875619,0.000875585,-3.46E-08
26332219,primary_link,50,0.000779688,0.000779663,-2.49E-08
26332219,primary_link,60,0.000603169,0.000603154,-1.44E-08
161539759,tertiary,5,0.006029953,0.006006994,-2.30E-05
161539759,tertiary,10,0.004795482,0.00479196,-3.52E-06
161539759,tertiary,15,0.003051311,0.003050784,-5.27E-07
161539759,tertiary,20,0.002766438,0.002766259,-1.79E-07
161539759,tertiary,25,0.002312373,0.002312239,-1.35E-07
161539759,tertiary,30,0.001894166,0.00189407,-9.60E-08
161539759,tertiary,35,0.001385078,0.001385027,-5.10E-08
161539759,tertiary,40,0.001265379,0.001265344,-3.47E-08
161539759,tertiary,45,0.00099757,0.000997549,-2.15E-08
161539759,tertiary,50,0.00073907,0.000739057,-1.27E-08
161539759,tertiary,60,0.00052549,0.000525484,-5.83E-09
283269174,primary,5,0.011580647,0.010010018,-0.00157063
283269174,primary,10,0.003496062,0.003258436,-0.000237626
283269174,primary,15,0.001651977,0.001575107,-7.69E-05
283269174,primary,20,0.001334612,0.001270108,-6.45E-05
283269174,primary,25,0.00109818,0.001053622,-4.46E-05
283269174,primary,30,0.000937908,0.000907337,-3.06E-05
283269174,primary,35,0.000559288,0.000547619,-1.17E-05
283269174,primary,40,0.000496252,0.000488523,-7.73E-06
283269174,primary,45,0.000431076,0.000424788,-6.29E-06
283269174,primary,50,0.000396282,0.000390932,-5.35E-06
283269174,primary,60,0.000391755,0.000387946,-3.81E-06
26821472,secondary,5,0.003654529,0.003604885,-4.96E-05
26821472,secondary,10,0.001969862,0.00196658,-3.28E-06
26821472,secondary,15,0.001211843,0.00121094,-9.03E-07
26821472,secondary,20,0.000901144,0.000900484,-6.60E-07
26821472,secondary,25,0.000673731,0.000673304,-4.26E-07
26821472,secondary,30,0.000564447,0.000564154,-2.93E-07
26821472,secondary,35,0.000443129,0.000442985,-1.43E-07
26821472,secondary,40,0.000446892,0.000446803,-8.92E-08
26821472,secondary,45,0.000424602,0.000424534,-6.79E-08
26821472,secondary,50,0.000422704,0.000422657,-4.69E-08
26821472,secondary,60,0.000417013,0.000416994,-1.91E-08
26346214,trunk,5,0.004539336,0.004502778,-3.66E-05
26346214,trunk,10,0.002667776,0.002648337,-1.94E-05
26346214,trunk,15,0.00195913,0.001943396,-1.57E-05
26346214,trunk,20,0.000992944,0.00098432,-8.62E-06
26346214,trunk,25,0.000708564,0.000703233,-5.33E-06
26346214,trunk,30,0.000537283,0.000533081,-4.20E-06
26346214,trunk,35,0.000505926,0.000501206,-4.72E-06
26346214,trunk,40,0.000423513,0.000418763,-4.75E-06
26346214,trunk,45,0.000437063,0.000432583,-4.48E-06
26346214,trunk,50,0.000498193,0.000494248,-3.94E-06
26346214,trunk,60,0.000444753,0.000414809,-2.99E-05
26821992,service,5,0.002969679,0.002967626,-2.05E-06
26821992,service,10,0.002437672,0.002437458,-2.14E-07
26821992,service,15,0.001277806,0.001277726,-7.95E-08
26821992,service,20,0.000893464,0.000893417,-4.70E-08
26821992,service,25,0.000682727,0.000682696,-3.09E-08
26821992,service,30,0.000523958,0.000523938,-1.93E-08
26821992,service,35,0.000403036,0.000403023,-1.23E-08
26821992,service,40,0.000423625,0.000423619,-5.86E-09
26821992,service,45,0.000425432,0.000425428,-4.49E-09
26821992,service,50,0.00042383,0.000423827,-3.15E-09
26821992,service,60,0.000428611,0.000428609,-1.41E-09
298413379,trunk_link,5,0.004824828,0.004823322,-1.51E-06
298413379,trunk_link,10,0.003154542,0.003153712,-8.29E-07
298413379,trunk_link,15,0.00189925,0.00189885,-4.00E-07
298413379,trunk_link,20,0.00129983,0.001299617,-2.12E-07
298413379,trunk_link,25,0.000749399,0.000749308,-9.09E-08
298413379,trunk_link,30,0.000674904,0.000674846,-5.84E-08
298413379,trunk_link,35,0.000495281,0.000495244,-3.68E-08
298413379,trunk_link,40,0.000485839,0.000485815,-2.42E-08
298413379,trunk_link,45,0.000447806,0.000447792,-1.47E-08
298413379,trunk_link,50,0.00053552,0.000535513,-6.81E-09
298413379,trunk_link,60,0.000458762,0.000458757,-4.26E-09
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
299267214,trunk_link,5,0.003918954,0.00389729,-2.17E-05
299267214,trunk_link,10,0.001099704,0.001098668,-1.04E-06
299267214,trunk_link,15,0.00114635,0.001146233,-1.17E-07
299267214,trunk_link,20,0.000890201,0.000890124,-7.63E-08
299267214,trunk_link,25,0.000681744,0.000681692,-5.24E-08
299267214,trunk_link,30,0.000539969,0.000539936,-3.30E-08
299267214,trunk_link,35,0.000473185,0.00047317,-1.47E-08
299267214,trunk_link,40,0.000415651,0.00041564,-1.08E-08
299267214,trunk_link,45,0.00041107,0.000411062,-8.15E-09
299267214,trunk_link,50,0.000404133,0.000404127,-5.51E-09
299267214,trunk_link,60,0.000402437,0.000402435,-2.19E-09
181723374,service,5,0.006428243,0.006414033,-1.42E-05
181723374,service,10,0.004936179,0.004934206,-1.97E-06
181723374,service,15,0.003079654,0.003079527,-1.28E-07
181723374,service,20,0.002820262,0.002820207,-5.55E-08
181723374,service,25,0.002312332,0.002312293,-3.89E-08
181723374,service,30,0.001998911,0.001998882,-2.94E-08
181723374,service,35,0.001423777,0.001423763,-1.36E-08
181723374,service,40,0.001302962,0.001302954,-8.25E-09
181723374,service,45,0.001001189,0.001001183,-5.22E-09
181723374,service,50,0.000731836,0.000731833,-3.11E-09
181723374,service,60,0.000528136,0.000528135,-1.44E-09
38218410,trunk_link,5,0.004561416,0.004560508,-9.07E-07
38218410,trunk_link,10,0.002648778,0.002648391,-3.87E-07
38218410,trunk_link,15,0.00191755,0.001917326,-2.24E-07
38218410,trunk_link,20,0.000991871,0.000991784,-8.75E-08
38218410,trunk_link,25,0.000717684,0.000717631,-5.31E-08
38218410,trunk_link,30,0.000532812,0.000532779,-3.29E-08
38218410,trunk_link,35,0.000499563,0.000499541,-2.23E-08
38218410,trunk_link,40,0.000406413,0.0004064,-1.38E-08
38218410,trunk_link,45,0.000438185,0.000438178,-7.27E-09
38218410,trunk_link,50,0.000473702,0.000473697,-4.56E-09
38218410,trunk_link,60,0.000444809,0.000444807,-2.37E-09
305327025,tertiary,5,0.016644667,0.014644537,-0.00200013
305327025,tertiary,10,0.012215774,0.011462626,-0.000753148
305327025,tertiary,15,0.009580551,0.009021846,-0.000558705
305327025,tertiary,20,0.003689253,0.003541768,-0.000147486
305327025,tertiary,25,0.00299165,0.002904634,-8.70E-05
305327025,tertiary,30,0.001952056,0.001904112,-4.79E-05
305327025,tertiary,35,0.001621023,0.00158606,-3.50E-05
305327025,tertiary,40,0.001383479,0.001356924,-2.66E-05
305327025,tertiary,45,0.001050503,0.001032646,-1.79E-05
305327025,tertiary,50,0.000771111,0.000759114,-1.20E-05
305327025,tertiary,60,0.000540679,0.000533647,-7.03E-06
115873197,primary,5,0.012154227,0.010378461,-0.001775765
115873197,primary,10,0.005060214,0.004965972,-9.42E-05
115873197,primary,15,0.002501727,0.002478051,-2.37E-05
115873197,primary,20,0.001476422,0.001466746,-9.68E-06
115873197,primary,25,0.001117626,0.001112672,-4.95E-06
115873197,primary,30,0.001328515,0.001325398,-3.12E-06
115873197,primary,35,0.001170373,0.001167973,-2.40E-06
115873197,primary,40,0.000938058,0.000936412,-1.65E-06
115873197,primary,45,0.000771443,0.00077026,-1.18E-06
115873197,primary,50,0.000632484,0.000631764,-7.20E-07
115873197,primary,60,0.000607242,0.000606811,-4.31E-07
639063432,track,5,0.021641735,0.021617198,-2.45E-05
639063432,track,10,0.005718214,0.005717267,-9.47E-07
639063432,track,15,0.002213997,0.00221388,-1.16E-07
639063432,track,20,0.001287708,0.001287662,-4.58E-08
639063432,track,25,0.000927145,0.000927119,-2.59E-08
639063432,track,30,0.000783362,0.000783346,-1.64E-08
639063432,track,35,0.000986298,0.000986289,-9.41E-09
639063432,track,40,0.000966367,0.00096636,-6.85E-09
639063432,track,45,0.000794647,0.000794642,-4.72E-09
639063432,track,50,0.000613555,0.000613552,-2.91E-09
639063432,track,60,0.000576936,0.000576934,-1.51E-09
1056870516,primary,5,0.021384255,0.020739008,-0.000645247
1056870516,primary,10,0.007163552,0.007125438,-3.81E-05
1056870516,primary,15,0.001911348,0.001906256,-5.09E-06
1056870516,primary,20,0.00117596,0.001173924,-2.04E-06
1056870516,primary,25,0.000910089,0.000908867,-1.22E-06
1056870516,primary,30,0.000733116,0.000732315,-8.01E-07
1056870516,primary,35,0.000704228,0.000703731,-4.97E-07
1056870516,primary,40,0.000898929,0.000898625,-3.05E-07
1056870516,primary,45,0.000783263,0.00078305,-2.13E-07
1056870516,primary,50,0.000647309,0.000647164,-1.45E-07
1056870516,primary,60,0.000523178,0.000523094,-8.32E-08
235847524,primary_link,5,0.015294508,0.015271151,-2.34E-05
235847524,primary_link,10,0.013358224,0.01334268,-1.55E-05
235847524,primary_link,15,0.009561026,0.009551003,-1.00E-05
235847524,primary_link,20,0.006093824,0.0060878,-6.02E-06
235847524,primary_link,25,0.002687434,0.002686077,-1.36E-06
235847524,primary_link,30,0.001821581,0.00182108,-5.01E-07
235847524,primary_link,35,0.001566596,0.001566219,-3.77E-07
235847524,primary_link,40,0.001293599,0.001293326,-2.73E-07
235847524,primary_link,45,0.001021135,0.001020941,-1.94E-07
235847524,primary_link,50,0.000774131,0.00077401,-1.22E-07
235847524,primary_link,60,0.000540568,0.000540502,-6.64E-08
32283967,trunk,5,0.012138274,0.011980396,-0.000157878
32283967,trunk,10,0.006117722,0.006095232,-2.25E-05
32283967,trunk,15,0.003668264,0.00365965,-8.61E-06
32283967,trunk,20,0.003547662,0.0035414,-6.26E-06
32283967,trunk,25,0.002746825,0.002742487,-4.34E-06
32283967,trunk,30,0.001811578,0.001809242,-2.34E-06
32283967,trunk,35,0.001486336,0.00148474,-1.60E-06
32283967,trunk,40,0.001196983,0.001195833,-1.15E-06
32283967,trunk,45,0.000888408,0.000887682,-7.27E-07
32283967,trunk,50,0.00073793,0.000737401,-5.28E-07
32283967,trunk,60,0.000528817,0.000528509,-3.08E-07
115873197,primary,5,0.012154227,0.010378461,-0.001775765
115873197,primary,10,0.005060214,0.004965972,-9.42E-05
115873197,primary,15,0.002501727,0.002478051,-2.37E-05
115873197,primary,20,0.001476422,0.001466746,-9.68E-06
115873197,primary,25,0.001117626,0.001112672,-4.95E-06
115873197,primary,30,0.001328515,0.001325398,-3.12E-06
115873197,primary,35,0.001170373,0.001167973,-2.40E-06
115873197,primary,40,0.000938058,0.000936412,-1.65E-06
115873197,primary,45,0.000771443,0.00077026,-1.18E-06
115873197,primary,50,0.000632484,0.000631764,-7.20E-07
115873197,primary,60,0.000607242,0.000606811,-4.31E-07
36921269,primary_link,5,0.01437945,0.01436112,-1.83E-05
36921269,primary_link,10,0.012712171,0.012698507,-1.37E-05
36921269,primary_link,15,0.009619559,0.009610109,-9.45E-06
36921269,primary_link,20,0.004596406,0.004589835,-6.57E-06
36921269,primary_link,25,0.002834939,0.002832014,-2.93E-06
36921269,primary_link,30,0.001828696,0.001827452,-1.24E-06
36921269,primary_link,35,0.00157,0.001569144,-8.56E-07
36921269,primary_link,40,0.001357949,0.001357319,-6.30E-07
36921269,primary_link,45,0.001049711,0.001049315,-3.96E-07
36921269,primary_link,50,0.000777493,0.00077724,-2.52E-07
36921269,primary_link,60,0.000545713,0.000545579,-1.33E-07
1056870512,primary,5,0.008715295,0.008627672,-8.76E-05
1056870512,primary,10,0.00608742,0.006070298,-1.71E-05
1056870512,primary,15,0.002807686,0.00280328,-4.41E-06
1056870512,primary,20,0.001624497,0.001623066,-1.43E-06
1056870512,primary,25,0.001350699,0.001349921,-7.78E-07
1056870512,primary,30,0.001363243,0.001362806,-4.38E-07
1056870512,primary,35,0.001194098,0.00119376,-3.37E-07
1056870512,primary,40,0.000901104,0.000900885,-2.19E-07
1056870512,primary,45,0.000761022,0.000760878,-1.44E-07
1056870512,primary,50,0.000665796,0.000665712,-8.43E-08
1056870512,primary,60,0.000602917,0.000602866,-5.12E-08
668356586,primary,5,0.018406573,0.018251214,-0.000155359
668356586,primary,10,0.007138981,0.007117853,-2.11E-05
668356586,primary,15,0.002033031,0.00202912,-3.91E-06
668356586,primary,20,0.00117291,0.001171486,-1.42E-06
668356586,primary,25,0.000899175,0.000898276,-8.99E-07
668356586,primary,30,0.000687861,0.000687308,-5.53E-07
668356586,primary,35,0.000656562,0.00065617,-3.92E-07
668356586,primary,40,0.000850575,0.000850314,-2.61E-07
668356586,primary,45,0.000767738,0.000767541,-1.97E-07
668356586,primary,50,0.000638104,0.000637955,-1.48E-07
668356586,primary,60,0.000526348,0.000526255,-9.32E-08
299260375,secondary,5,0.014695876,0.014609743,-8.61E-05
299260375,secondary,10,0.003405442,0.003404319,-1.12E-06
299260375,secondary,15,0.003616622,0.003616548,-7.39E-08
299260375,secondary,20,0.003700766,0.00370071,-5.68E-08
299260375,secondary,25,0.003136846,0.003136806,-4.07E-08
299260375,secondary,30,0.002728748,0.002728717,-3.08E-08
299260375,secondary,35,0.001718961,0.001718946,-1.54E-08
299260375,secondary,40,0.001250782,0.001250774,-8.50E-09
299260375,secondary,45,0.000972,0.000971995,-5.04E-09
299260375,secondary,50,0.000841521,0.000841518,-3.54E-09
299260375,secondary,60,0.000589352,0.00058935,-1.59E-09
60778936,trunk,5,0.005946592,0.005907647,-3.89E-05
60778936,trunk,10,0.003722879,0.003720323,-2.56E-06
60778936,trunk,15,0.003800273,0.003796187,-4.09E-06
60778936,trunk,20,0.003429756,0.003424448,-5.31E-06
60778936,trunk,25,0.003134087,0.003129497,-4.59E-06
60778936,trunk,30,0.00264551,0.002642109,-3.40E-06
60778936,trunk,35,0.001783565,0.001781612,-1.95E-06
60778936,trunk,40,0.001183374,0.001182167,-1.21E-06
60778936,trunk,45,0.000929227,0.000928463,-7.64E-07
60778936,trunk,50,0.000838807,0.000838197,-6.10E-07
60778936,trunk,60,0.000610766,0.000610423,-3.43E-07
58283733,primary_link,5,0.015762679,0.015292068,-0.00047061
58283733,primary_link,10,0.011506874,0.011486263,-2.06E-05
58283733,primary_link,15,0.008565344,0.00855194,-1.34E-05
58283733,primary_link,20,0.004717689,0.004711421,-6.27E-06
58283733,primary_link,25,0.003258456,0.003254949,-3.51E-06
58283733,primary_link,30,0.001941542,0.001939895,-1.65E-06
58283733,primary_link,35,0.001308247,0.0013076,-6.47E-07
58283733,primary_link,40,0.001111941,0.001111469,-4.71E-07
58283733,primary_link,45,0.000905325,0.000904968,-3.57E-07
58283733,primary_link,50,0.00079479,0.000794512,-2.78E-07
58283733,primary_link,60,0.000548008,0.000547848,-1.60E-07
32283967,trunk,5,0.012138274,0.011980396,-0.000157878
32283967,trunk,10,0.006117722,0.006095232,-2.25E-05
32283967,trunk,15,0.003668264,0.00365965,-8.61E-06
32283967,trunk,20,0.003547662,0.0035414,-6.26E-06
